title,title_key,category,upc,rating_stars,price_listing_gbp,price_excl_tax_gbp,price_incl_tax_gbp,tax_gbp,stock_count,in_stock,review_count,description_words,detail_url
"Eaternity: More than 150 Deliciously Easy Vegan Recipes for a Long, Healthy, Satisfied, Joyful Life",eaternity more than 150 deliciously easy vegan recipes for a long healthy satisfied joyful life,Nonfiction,a01f6d368ef64dc5,5,51.75,51.75,51.75,0.0,14,True,0,329,https://books.toscrape.com/catalogue/eaternity-more-than-150-deliciously-easy-vegan-recipes-for-a-long-healthy-satisfied-joyful-life_689/index.html
"Eat Fat, Get Thin",eat fat get thin,Health,047dfa57ba0bf638,2,54.07,54.07,54.07,0.0,14,True,0,6,https://books.toscrape.com/catalogue/eat-fat-get-thin_688/index.html
Don't Get Caught,don t get caught,Young Adult,ad2887ce04583910,1,55.35,55.35,55.35,0.0,14,True,0,185,https://books.toscrape.com/catalogue/dont-get-caught_687/index.html
Doctor Sleep (The Shining #2),doctor sleep the shining 2,Horror,bf5de316a5e9a4ab,2,40.12,40.12,40.12,0.0,14,True,0,318,https://books.toscrape.com/catalogue/doctor-sleep-the-shining-2_686/index.html
Demigods & Magicians: Percy and Annabeth Meet the Kanes (Percy Jackson & Kane Chronicles Crossover #1-3),demigods magicians percy and annabeth meet the kanes percy jackson kane chronicles crossover 1 3,Fantasy,3c6fe637a0180b01,5,37.51,37.51,37.51,0.0,14,True,0,166,https://books.toscrape.com/catalogue/demigods-magicians-percy-and-annabeth-meet-the-kanes-percy-jackson-kane-chronicles-crossover-1-3_685/index.html
Dear Mr. Knightley,dear mr knightley,Fiction,94a958ea126cdcd5,5,11.21,11.21,11.21,0.0,14,True,0,244,https://books.toscrape.com/catalogue/dear-mr-knightley_684/index.html
Daily Fantasy Sports,daily fantasy sports,Default,0e94a089328be4bc,1,36.58,36.58,36.58,0.0,14,True,0,488,https://books.toscrape.com/catalogue/daily-fantasy-sports_683/index.html
Crazy Love: Overwhelmed by a Relentless God,crazy love overwhelmed by a relentless god,Christian,4b9d9cfe0f435788,2,47.72,47.72,47.72,0.0,14,True,0,229,https://books.toscrape.com/catalogue/crazy-love-overwhelmed-by-a-relentless-god_682/index.html
Cometh the Hour (The Clifton Chronicles #6),cometh the hour the clifton chronicles 6,Fiction,28cf0d1c51b491e5,3,25.01,25.01,25.01,0.0,14,True,0,302,https://books.toscrape.com/catalogue/cometh-the-hour-the-clifton-chronicles-6_681/index.html
Code Name Verity (Code Name Verity #1),code name verity code name verity 1,Add a comment,33a3e0e3ffde0dcd,4,22.13,22.13,22.13,0.0,14,True,0,217,https://books.toscrape.com/catalogue/code-name-verity-code-name-verity-1_680/index.html
Clockwork Angel (The Infernal Devices #1),clockwork angel the infernal devices 1,Default,42b0c50fc44140ec,1,44.14,44.14,44.14,0.0,14,True,0,187,https://books.toscrape.com/catalogue/clockwork-angel-the-infernal-devices-1_679/index.html
City of Glass (The Mortal Instruments #3),city of glass the mortal instruments 3,Fantasy,966ebb738e0f9d9b,4,56.02,56.02,56.02,0.0,14,True,0,268,https://books.toscrape.com/catalogue/city-of-glass-the-mortal-instruments-3_678/index.html
City of Fallen Angels (The Mortal Instruments #4),city of fallen angels the mortal instruments 4,Default,1e264c677d4ee4ae,4,11.23,11.23,11.23,0.0,14,True,0,218,https://books.toscrape.com/catalogue/city-of-fallen-angels-the-mortal-instruments-4_677/index.html
City of Bones (The Mortal Instruments #1),city of bones the mortal instruments 1,Default,5b987e54ee72525c,1,43.28,43.28,43.28,0.0,14,True,0,258,https://books.toscrape.com/catalogue/city-of-bones-the-mortal-instruments-1_676/index.html
City of Ashes (The Mortal Instruments #2),city of ashes the mortal instruments 2,Default,8a6ec2761f91dad2,1,47.27,47.27,47.27,0.0,14,True,0,284,https://books.toscrape.com/catalogue/city-of-ashes-the-mortal-instruments-2_675/index.html
Cell,cell,Add a comment,bfbb54bc8cdeed2b,4,20.29,20.29,20.29,0.0,14,True,0,315,https://books.toscrape.com/catalogue/cell_674/index.html
Catching Jordan (Hundred Oaks),catching jordan hundred oaks,Young Adult,e2e7b683b4c15b7d,3,50.83,50.83,50.83,0.0,14,True,0,181,https://books.toscrape.com/catalogue/catching-jordan-hundred-oaks_673/index.html
"Carry On, Warrior: Thoughts on Life Unarmed",carry on warrior thoughts on life unarmed,Default,1b0fc9f777cad045,3,31.85,31.85,31.85,0.0,14,True,0,180,https://books.toscrape.com/catalogue/carry-on-warrior-thoughts-on-life-unarmed_672/index.html
Carrie,carrie,Default,5f22418922fa728b,2,46.23,46.23,46.23,0.0,14,True,0,47,https://books.toscrape.com/catalogue/carrie_671/index.html
Buying In: The Secret Dialogue Between What We Buy and Who We Are,buying in the secret dialogue between what we buy and who we are,Nonfiction,16ef91b9d827859c,4,37.8,37.8,37.8,0.0,14,True,0,803,https://books.toscrape.com/catalogue/buying-in-the-secret-dialogue-between-what-we-buy-and-who-we-are_670/index.html
Brain on Fire: My Month of Madness,brain on fire my month of madness,Nonfiction,a80f66b254fe9eb3,5,49.32,49.32,49.32,0.0,14,True,0,196,https://books.toscrape.com/catalogue/brain-on-fire-my-month-of-madness_669/index.html
Batman: Europa,batman europa,Sequential Art,bf68dcb5fad3cc8c,2,32.01,32.01,32.01,0.0,14,True,0,151,https://books.toscrape.com/catalogue/batman-europa_668/index.html
Barefoot Contessa Back to Basics,barefoot contessa back to basics,Food and Drink,999912e63a3262ae,1,28.01,28.01,28.01,0.0,14,True,0,274,https://books.toscrape.com/catalogue/barefoot-contessa-back-to-basics_667/index.html
Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,barefoot contessa at home everyday recipes you ll make over and over again,Food and Drink,0e0da9192a025efc,5,50.62,50.62,50.62,0.0,14,True,0,405,https://books.toscrape.com/catalogue/barefoot-contessa-at-home-everyday-recipes-youll-make-over-and-over-again_666/index.html
Balloon Animals,balloon animals,Fiction,9b65f676984c9f0c,3,17.03,17.03,17.03,0.0,14,True,0,236,https://books.toscrape.com/catalogue/balloon-animals_665/index.html
Art Ops Vol. 1,art ops vol 1,Sequential Art,ffdc825785c0ede8,3,48.8,48.8,48.8,0.0,14,True,0,332,https://books.toscrape.com/catalogue/art-ops-vol-1_664/index.html
Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe #1),aristotle and dante discover the secrets of the universe aristotle and dante discover the secrets of the universe 1,Young Adult,41164b8ac02a2c42,4,58.14,58.14,58.14,0.0,14,True,0,176,https://books.toscrape.com/catalogue/aristotle-and-dante-discover-the-secrets-of-the-universe-aristotle-and-dante-discover-the-secrets-of-the-universe-1_663/index.html
Angels Walking (Angels Walking #1),angels walking angels walking 1,Add a comment,1fbb5f786e53a0ce,2,34.2,34.2,34.2,0.0,14,True,0,224,https://books.toscrape.com/catalogue/angels-walking-angels-walking-1_662/index.html
Angels & Demons (Robert Langdon #1),angels demons robert langdon 1,Default,ad41c24ccac0c7ce,3,51.48,51.48,51.48,0.0,14,True,0,245,https://books.toscrape.com/catalogue/angels-demons-robert-langdon-1_661/index.html
All the Light We Cannot See,all the light we cannot see,Historical,39861fc1c0845d15,5,29.87,29.87,29.87,0.0,14,True,0,358,https://books.toscrape.com/catalogue/all-the-light-we-cannot-see_660/index.html
"Adulthood Is a Myth: A ""Sarah's Scribbles"" Collection",adulthood is a myth a sarah s scribbles collection,Sequential Art,5319169a72714c62,2,10.9,10.9,10.9,0.0,14,True,0,156,https://books.toscrape.com/catalogue/adulthood-is-a-myth-a-sarahs-scribbles-collection_659/index.html
Abstract City,abstract city,Nonfiction,cf1aa2fc02a7d1e0,5,56.37,56.37,56.37,0.0,14,True,0,448,https://books.toscrape.com/catalogue/abstract-city_658/index.html
A Time of Torment (Charlie Parker #14),a time of torment charlie parker 14,Mystery,4416c474713ec1f5,5,48.35,48.35,48.35,0.0,14,True,0,196,https://books.toscrape.com/catalogue/a-time-of-torment-charlie-parker-14_657/index.html
A Study in Scarlet (Sherlock Holmes #1),a study in scarlet sherlock holmes 1,Mystery,63ee5bc46066a8a8,2,16.73,16.73,16.73,0.0,14,True,0,144,https://books.toscrape.com/catalogue/a-study-in-scarlet-sherlock-holmes-1_656/index.html
"A Series of Catastrophes and Miracles: A True Story of Love, Science, and Cancer",a series of catastrophes and miracles a true story of love science and cancer,Add a comment,c1379d3744f1dd2c,2,56.48,56.48,56.48,0.0,14,True,0,196,https://books.toscrape.com/catalogue/a-series-of-catastrophes-and-miracles-a-true-story-of-love-science-and-cancer_655/index.html
A People's History of the United States,a people s history of the united states,Add a comment,1ad06aed9349af46,2,40.79,40.79,40.79,0.0,14,True,0,53,https://books.toscrape.com/catalogue/a-peoples-history-of-the-united-states_654/index.html
A Man Called Ove,a man called ove,Fiction,8682c03de6a844ff,1,39.72,39.72,39.72,0.0,14,True,0,227,https://books.toscrape.com/catalogue/a-man-called-ove_653/index.html
A Distant Mirror: The Calamitous 14th Century,a distant mirror the calamitous 14th century,History,d5e0526e1ab682a3,3,14.58,14.58,14.58,0.0,14,True,0,204,https://books.toscrape.com/catalogue/a-distant-mirror-the-calamitous-14th-century_652/index.html
A Brush of Wings (Angels Walking #3),a brush of wings angels walking 3,Add a comment,01a177623cce9596,1,55.51,55.51,55.51,0.0,14,True,0,284,https://books.toscrape.com/catalogue/a-brush-of-wings-angels-walking-3_651/index.html
1491: New Revelations of the Americas Before Columbus,1491 new revelations of the americas before columbus,History,6e8e5626ac4d279e,3,21.8,21.8,21.8,0.0,14,True,0,206,https://books.toscrape.com/catalogue/1491-new-revelations-of-the-americas-before-columbus_650/index.html
"The Three Searches, Meaning, and the Story",the three searches meaning and the story,Default,ac5e0d3938caf686,3,13.33,13.33,13.33,0.0,13,True,0,218,https://books.toscrape.com/catalogue/the-three-searches-meaning-and-the-story_649/index.html
Searching for Meaning in Gailana,searching for meaning in gailana,Fantasy,2f0213137a80d485,1,38.73,38.73,38.73,0.0,13,True,0,327,https://books.toscrape.com/catalogue/searching-for-meaning-in-gailana_648/index.html
Rook,rook,Add a comment,44d97b6707dae3f0,4,37.86,37.86,37.86,0.0,13,True,0,231,https://books.toscrape.com/catalogue/rook_647/index.html
My Kitchen Year: 136 Recipes That Saved My Life,my kitchen year 136 recipes that saved my life,Food and Drink,8bbd7df8a324f31d,2,11.53,11.53,11.53,0.0,13,True,0,367,https://books.toscrape.com/catalogue/my-kitchen-year-136-recipes-that-saved-my-life_646/index.html
13 Hours: The Inside Account of What Really Happened In Benghazi,13 hours the inside account of what really happened in benghazi,Nonfiction,4be9d1910f8a4e80,1,27.06,27.06,27.06,0.0,13,True,0,265,https://books.toscrape.com/catalogue/13-hours-the-inside-account-of-what-really-happened-in-benghazi_645/index.html
Will You Won't You Want Me?,will you won t you want me,Womens Fiction,077b635ff2afc578,3,13.86,13.86,13.86,0.0,12,True,0,198,https://books.toscrape.com/catalogue/will-you-wont-you-want-me_644/index.html
Tipping Point for Planet Earth: How Close Are We to the Edge?,tipping point for planet earth how close are we to the edge,Science,148715df5a02ea5e,1,37.55,37.55,37.55,0.0,12,True,0,218,https://books.toscrape.com/catalogue/tipping-point-for-planet-earth-how-close-are-we-to-the-edge_643/index.html
The Star-Touched Queen,the star touched queen,Fantasy,4a7a25be293ad678,5,32.3,32.3,32.3,0.0,12,True,0,244,https://books.toscrape.com/catalogue/the-star-touched-queen_642/index.html
The Silent Sister (Riley MacPherson #1),the silent sister riley macpherson 1,Fiction,ce1ae197ada2aec4,5,46.29,46.29,46.29,0.0,12,True,0,196,https://books.toscrape.com/catalogue/the-silent-sister-riley-macpherson-1_641/index.html
The Midnight Watch: A Novel of the Titanic and the Californian,the midnight watch a novel of the titanic and the californian,Add a comment,14e44163678e24dc,1,26.2,26.2,26.2,0.0,12,True,0,339,https://books.toscrape.com/catalogue/the-midnight-watch-a-novel-of-the-titanic-and-the-californian_640/index.html
The Lonely City: Adventures in the Art of Being Alone,the lonely city adventures in the art of being alone,Nonfiction,582a21a1dbbef3cf,2,33.26,33.26,33.26,0.0,12,True,0,287,https://books.toscrape.com/catalogue/the-lonely-city-adventures-in-the-art-of-being-alone_639/index.html
The Gray Rhino: How to Recognize and Act on the Obvious Dangers We Ignore,the gray rhino how to recognize and act on the obvious dangers we ignore,Add a comment,3063c7e95d0bf76f,4,59.15,59.15,59.15,0.0,12,True,0,234,https://books.toscrape.com/catalogue/the-gray-rhino-how-to-recognize-and-act-on-the-obvious-dangers-we-ignore_638/index.html
The Golden Condom: And Other Essays on Love Lost and Found,the golden condom and other essays on love lost and found,Psychology,235fa48eeed11d82,1,39.43,39.43,39.43,0.0,12,True,0,254,https://books.toscrape.com/catalogue/the-golden-condom-and-other-essays-on-love-lost-and-found_637/index.html
The Epidemic (The Program 0.6),the epidemic the program 0 6,Young Adult,f732d7d18a91d2ba,5,14.44,14.44,14.44,0.0,12,True,0,283,https://books.toscrape.com/catalogue/the-epidemic-the-program-06_636/index.html
The Dinner Party,the dinner party,Fiction,c6ca293d4810e0d5,2,56.54,56.54,56.54,0.0,12,True,0,279,https://books.toscrape.com/catalogue/the-dinner-party_635/index.html
The Diary of a Young Girl,the diary of a young girl,Nonfiction,54fc03f1e1d355db,3,59.9,59.9,59.9,0.0,12,True,0,226,https://books.toscrape.com/catalogue/the-diary-of-a-young-girl_634/index.html
The Children,the children,Add a comment,64fd010bf8d15096,3,11.88,11.88,11.88,0.0,12,True,0,261,https://books.toscrape.com/catalogue/the-children_633/index.html
Stars Above (The Lunar Chronicles #4.5),stars above the lunar chronicles 4 5,Young Adult,b63ea3f7a57ae099,2,48.05,48.05,48.05,0.0,12,True,0,349,https://books.toscrape.com/catalogue/stars-above-the-lunar-chronicles-45_632/index.html
Snatched: How A Drug Queen Went Undercover for the DEA and Was Kidnapped By Colombian Guerillas,snatched how a drug queen went undercover for the dea and was kidnapped by colombian guerillas,Nonfiction,f40fea200e0c644f,3,21.21,21.21,21.21,0.0,12,True,0,311,https://books.toscrape.com/catalogue/snatched-how-a-drug-queen-went-undercover-for-the-dea-and-was-kidnapped-by-colombian-guerillas_631/index.html
Raspberry Pi Electronics Projects for the Evil Genius,raspberry pi electronics projects for the evil genius,Default,ebf81a62e4798fd1,4,49.67,49.67,49.67,0.0,12,True,0,264,https://books.toscrape.com/catalogue/raspberry-pi-electronics-projects-for-the-evil-genius_630/index.html
Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,quench your own thirst business lessons learned over a beer or two,Business,8976d9161c027142,1,43.14,43.14,43.14,0.0,12,True,0,306,https://books.toscrape.com/catalogue/quench-your-own-thirst-business-lessons-learned-over-a-beer-or-two_629/index.html
Psycho: Sanitarium (Psycho #1.5),psycho sanitarium psycho 1 5,Horror,b8d7b3f5c7a95d65,5,36.97,36.97,36.97,0.0,12,True,0,311,https://books.toscrape.com/catalogue/psycho-sanitarium-psycho-15_628/index.html
Poisonous (Max Revere Novels #3),poisonous max revere novels 3,Mystery,abdd91e96515a617,3,26.8,26.8,26.8,0.0,12,True,0,303,https://books.toscrape.com/catalogue/poisonous-max-revere-novels-3_627/index.html
One with You (Crossfire #5),one with you crossfire 5,Add a comment,81ef44fcc5f454df,4,15.71,15.71,15.71,0.0,12,True,0,244,https://books.toscrape.com/catalogue/one-with-you-crossfire-5_626/index.html
No Love Allowed (Dodge Cove #1),no love allowed dodge cove 1,Young Adult,db84624b151cbe06,4,54.65,54.65,54.65,0.0,12,True,0,189,https://books.toscrape.com/catalogue/no-love-allowed-dodge-cove-1_625/index.html
Murder at the 42nd Street Library (Raymond Ambler #1),murder at the 42nd street library raymond ambler 1,Mystery,e7fe3bf2768602cf,4,54.36,54.36,54.36,0.0,12,True,0,185,https://books.toscrape.com/catalogue/murder-at-the-42nd-street-library-raymond-ambler-1_624/index.html
Most Wanted,most wanted,Mystery,c039f5aceb093537,3,35.28,35.28,35.28,0.0,12,True,0,193,https://books.toscrape.com/catalogue/most-wanted_623/index.html
"Love, Lies and Spies",love lies and spies,Historical Fiction,9546d537fbf99eb6,2,20.55,20.55,20.55,0.0,12,True,0,173,https://books.toscrape.com/catalogue/love-lies-and-spies_622/index.html
How to Speak Golf: An Illustrated Guide to Links Lingo,how to speak golf an illustrated guide to links lingo,Default,b978c9852cde91bd,5,58.32,58.32,58.32,0.0,12,True,0,263,https://books.toscrape.com/catalogue/how-to-speak-golf-an-illustrated-guide-to-links-lingo_621/index.html
Hide Away (Eve Duncan #20),hide away eve duncan 20,Mystery,bddc6fd036eb6279,1,11.84,11.84,11.84,0.0,12,True,0,175,https://books.toscrape.com/catalogue/hide-away-eve-duncan-20_620/index.html
Furiously Happy: A Funny Book About Horrible Things,furiously happy a funny book about horrible things,Nonfiction,c6a29d6df8de968c,4,41.46,41.46,41.46,0.0,12,True,0,317,https://books.toscrape.com/catalogue/furiously-happy-a-funny-book-about-horrible-things_619/index.html
Everyday Italian: 125 Simple and Delicious Recipes,everyday italian 125 simple and delicious recipes,Food and Drink,76319fe9d8b465a3,5,20.1,20.1,20.1,0.0,12,True,0,398,https://books.toscrape.com/catalogue/everyday-italian-125-simple-and-delicious-recipes_618/index.html
Equal Is Unfair: America's Misguided Fight Against Income Inequality,equal is unfair america s misguided fight against income inequality,Politics,3968e3fbf4695d7c,1,56.86,56.86,56.86,0.0,12,True,0,300,https://books.toscrape.com/catalogue/equal-is-unfair-americas-misguided-fight-against-income-inequality_617/index.html
